scenario,building,city,year,sql_path,extracted_at,interval_minutes,time_rows,representative_zone,abups_occupied_cooling_not_met_hours,abups_occupied_heating_not_met_hours,abups_time_not_comfortable_simple_ashrae55_hours,conditioned_building_area_m2,cooling_electricity_annual_gj,cooling_electricity_annual_kwh,cooling_electricity_min_kw,cooling_electricity_min_timestamp,cooling_electricity_min_w,cooling_electricity_peak_kw,cooling_electricity_peak_timestamp,cooling_electricity_peak_w,electricity_facility_annual_gj,electricity_facility_annual_kwh,electricity_facility_min_kw,electricity_facility_min_timestamp,electricity_facility_min_w,electricity_facility_peak_kw,electricity_facility_peak_timestamp,electricity_facility_peak_w,electricity_hvac_annual_gj,electricity_hvac_annual_kwh,electricity_hvac_min_kw,electricity_hvac_min_timestamp,electricity_hvac_min_w,electricity_hvac_peak_kw,electricity_hvac_peak_timestamp,electricity_hvac_peak_w,environment_period_index,facility_building_electricity_demand_rate_max_kw,facility_building_electricity_demand_rate_mean_kw,facility_building_electricity_demand_rate_min_kw,facility_cooling_setpoint_not_met_occupied_time_max_timestep_hours,facility_cooling_setpoint_not_met_occupied_time_total_hours,facility_cooling_setpoint_not_met_time_max_timestep_hours,facility_cooling_setpoint_not_met_time_total_hours,facility_heating_setpoint_not_met_occupied_time_max_timestep_hours,facility_heating_setpoint_not_met_occupied_time_total_hours,facility_heating_setpoint_not_met_time_max_timestep_hours,facility_heating_setpoint_not_met_time_total_hours,facility_hvac_electricity_demand_rate_max_kw,facility_hvac_electricity_demand_rate_mean_kw,facility_hvac_electricity_demand_rate_min_kw,facility_purchased_electricity_energy_peak_timestep_kwh,facility_purchased_electricity_energy_total_kwh,facility_purchased_electricity_rate_max_kw,facility_purchased_electricity_rate_mean_kw,facility_purchased_electricity_rate_min_kw,facility_total_electricity_demand_rate_max_kw,facility_total_electricity_demand_rate_mean_kw,facility_total_electricity_demand_rate_min_kw,fans_electricity_annual_gj,fans_electricity_annual_kwh,fans_electricity_min_kw,fans_electricity_min_timestamp,fans_electricity_min_w,fans_electricity_peak_kw,fans_electricity_peak_timestamp,fans_electricity_peak_w,heating_electricity_annual_gj,heating_electricity_annual_kwh,heating_electricity_min_kw,heating_electricity_min_timestamp,heating_electricity_min_w,heating_electricity_peak_kw,heating_electricity_peak_timestamp,heating_electricity_peak_w,interior_equipment_electricity_annual_gj,interior_equipment_electricity_annual_kwh,interior_equipment_electricity_min_kw,interior_equipment_electricity_min_timestamp,interior_equipment_electricity_min_w,interior_equipment_electricity_peak_kw,interior_equipment_electricity_peak_timestamp,interior_equipment_electricity_peak_w,interior_lights_electricity_annual_gj,interior_lights_electricity_annual_kwh,interior_lights_electricity_min_kw,interior_lights_electricity_min_timestamp,interior_lights_electricity_min_w,interior_lights_electricity_peak_kw,interior_lights_electricity_peak_timestamp,interior_lights_electricity_peak_w,outdoor_drybulb_c_max,outdoor_drybulb_c_mean,outdoor_drybulb_c_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_wetbulb_c_max,outdoor_wetbulb_c_mean,outdoor_wetbulb_c_min,rep_zone_humidity_ratio_max,rep_zone_humidity_ratio_mean,rep_zone_humidity_ratio_min,rep_zone_mean_air_temp_c_max,rep_zone_mean_air_temp_c_mean,rep_zone_mean_air_temp_c_min,rep_zone_mean_radiant_temp_c_max,rep_zone_mean_radiant_temp_c_mean,rep_zone_mean_radiant_temp_c_min,rep_zone_operative_temp_c_max,rep_zone_operative_temp_c_mean,rep_zone_operative_temp_c_min,rep_zone_rh_pct_max,rep_zone_rh_pct_mean,rep_zone_rh_pct_min,rep_zone_sensible_cooling_energy_peak_timestep_kwh,rep_zone_sensible_cooling_energy_total_kwh,rep_zone_sensible_cooling_rate_max_kw,rep_zone_sensible_cooling_rate_mean_kw,rep_zone_sensible_cooling_rate_min_kw,rep_zone_sensible_heating_energy_peak_timestep_kwh,rep_zone_sensible_heating_energy_total_kwh,rep_zone_sensible_heating_rate_max_kw,rep_zone_sensible_heating_rate_mean_kw,rep_zone_sensible_heating_rate_min_kw,rep_zone_thermostat_air_temp_c_max,rep_zone_thermostat_air_temp_c_mean,rep_zone_thermostat_air_temp_c_min,total_building_area_m2,unconditioned_building_area_m2,occupied_hours,unmet_hours,ulh_ratio,ulh_percent,stress_index,stress_per_1000kwh,baseline_peak_kw,peak_ratio
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2046,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2046\eplusout.sql,2026-04-02T22:20:55,10,52560,CORE_BOTTOM,312.0,7.83,1075.83,4982.19,271.73,75480.5555555616,0.0,01-JAN-00:10,0.0,64.35757,08-SEP-11:00,64357.57,1393.56,387100.00000003097,12.33162,14-MAY-17:40,12331.62,160.03443,05-SEP-13:00,160034.43,397.11,110308.33333334216,0.16834,01-JAN-00:10,168.34,93.58548,08-SEP-11:00,93585.48,3,72.7623949020037,31.592675282204485,12.150411438152588,0.1666666666666666,312.0000000000005,0.1666666666666666,331.16666666666936,0.1666666666666666,7.833333333333338,0.1666666666666666,7.833333333333338,93.59233032926662,12.596833119238632,0.1683410486422979,26.67240446098554,387100.0935966128,160.03442676591322,44.1895084014384,12.331620505395778,160.03442676591322,44.1895084014384,12.331620505395778,109.21,30336.111111113536,0.0,01-JAN-00:10,0.0,28.39637,04-APR-13:00,28396.37,4.47,1241.666666666766,0.0,01-JAN-00:10,0.0,54.560370000000006,18-DEC-07:10,54560.37,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.58,66827.77777778312,0.90907,04-JUL-17:20,909.07,25.00379,02-JAN-08:10,25003.79,33.0,18.569947678843096,3.9,100.0,64.96048325722984,7.0,26.39999389648437,14.073321273055354,0.0004182731236865,0.0170888526299136,0.0080643463460829,0.0010061586683761,27.25542846638781,24.899952285453463,23.499557004204306,27.38603466203779,25.424389892317578,24.139196000344448,27.179127230079345,25.162171088885348,23.83627189197053,78.90056211658074,41.18300835482593,5.280839283360451,4.621662294903375,73032.51710245176,27.729973769420248,8.337045331330119,0.0,0.0,0.0,0.0,0.0,0.0,27.25542846638781,24.899952285453463,23.499557004204306,4982.19,0.0,2349,312.0000000000005,0.13282247765006408,13.282247765006408,0.0008059932833892419,0.8059932833892419,214.10830628208268,0.7474461385681676
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2047,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2047\eplusout.sql,2026-04-02T22:20:58,10,52560,CORE_BOTTOM,206.17,10.5,879.67,4982.19,229.21,63669.44444444954,0.0,01-JAN-00:10,0.0,65.28585,14-SEP-13:30,65285.85,1340.87,372463.8888889187,12.3212,09-APR-17:20,12321.2,160.72416,15-SEP-12:50,160724.16,345.55,95986.1111111188,0.16834,01-JAN-00:10,168.34,93.31134,15-SEP-12:50,93311.34,3,72.7623949020037,31.556639670074777,12.146718909946612,0.1666666666666666,206.16666666666367,0.1666666666666666,223.33333333332936,0.1666666666666666,10.499999999999996,0.1666666666666666,10.499999999999996,93.31819266459986,10.961983372614108,0.1683410486422979,26.787360327767267,372463.13785389287,160.7241619666036,42.51862304268435,12.321196434660989,160.7241619666036,42.51862304268435,12.321196434660989,99.59,27663.888888891102,0.0,01-JAN-00:10,0.0,28.39637,06-SEP-10:50,28396.37,5.05,1402.77777777789,0.0,01-JAN-00:10,0.0,61.25368,12-DEC-07:10,61253.68,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.45,66513.8888888942,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,33.0,17.967440068492966,0.9,100.0,65.90081811263317,12.0,26.259188303243903,13.708297168400376,-2.3097526329671787,0.0168287059147869,0.0080670515904749,0.0016436795155669,27.04646130667295,24.87604834051896,23.21574496523648,26.99685264569821,25.38880785755528,23.74936716493475,26.826898838011303,25.13242809903692,23.48255606508561,76.36042419530656,41.32011865186917,8.515767875509553,4.433471871173546,72382.53838494672,26.600831227041272,8.262846847596666,0.0,0.0,0.0,0.0,0.0,0.0,27.04646130667295,24.87604834051896,23.21574496523648,4982.19,0.0,2349,206.16666666666367,0.08776784447282404,8.776784447282404,0.0005535212212965686,0.5535212212965686,214.10830628208268,0.7506675698739743
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2048,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2048\eplusout.sql,2026-04-02T22:21:01,10,52560,CORE_BOTTOM,297.33,7.0,1183.0,4982.19,307.53,85425.00000000682,0.0,01-JAN-00:10,0.0,63.71451,25-SEP-13:00,63714.51,1429.81,397169.4444444762,12.38424,15-JUL-18:20,12384.24,157.36298000000002,24-JUL-07:10,157362.98,433.52,120422.22222223184,0.16834,01-JAN-00:10,168.34,92.94271,25-SEP-13:00,92942.71,3,72.7623949020037,31.58733973143605,12.146718909946612,0.1666666666666666,297.3333333333322,0.1666666666666666,320.3333333333348,0.1666666666666666,7.000000000000004,0.1666666666666666,7.000000000000004,92.94955969651956,13.751592843646756,0.1683410486422979,26.227164129482077,397169.0493576929,157.36298477689243,45.33893257507757,12.384236398229902,157.36298477689243,45.33893257507757,12.384236398229902,109.68,30466.666666669105,0.0,01-JAN-00:10,0.0,28.39637,09-JUN-13:40,28396.37,4.62,1283.333333333436,0.0,01-JAN-00:10,0.0,52.98056,11-APR-06:10,52980.56,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.41,66780.5555555609,0.90538,18-JUN-17:20,905.38,25.00379,02-JAN-17:00,25003.79,32.3,19.04568873668177,4.1,100.0,70.45922754946727,11.0,26.09999084472656,15.194601512736432,0.9759881926108598,0.014906655869044,0.0087067692775152,0.0018729393936268,27.20490810707176,24.890930464979277,23.05808758921659,26.892758691113038,25.426136713955746,23.55759767390486,26.91041391461988,25.15853358946766,23.307842631560725,71.51814734836522,44.52509442804668,9.319644276961668,4.679150975519296,73691.80671456462,28.074905853115773,8.41230670257588,0.0,0.0,0.0,0.0,0.0,0.0,27.20490810707176,24.890930464979277,23.05808758921659,4982.19,0.0,2349,297.3333333333322,0.12657868596565866,12.657868596565866,0.0007486309369775776,0.7486309369775775,214.10830628208268,0.7349690794787307
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2049,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2049\eplusout.sql,2026-04-02T22:21:04,10,52560,CORE_BOTTOM,222.83,9.33,1114.33,4982.19,224.56,62377.777777782765,0.0,01-JAN-00:10,0.0,63.99206,23-OCT-13:00,63992.06,1335.42,370950.0000000297,12.39666,22-JUL-18:20,12396.66,158.93855,15-SEP-15:10,158938.55,339.03,94175.00000000752,0.16834,01-JAN-00:10,168.34,93.22026,23-OCT-13:00,93220.26,3,72.7623949020037,31.590569607823635,12.146718909946612,0.1666666666666666,222.8333333333294,0.1666666666666666,242.33333333332828,0.1666666666666666,9.333333333333334,0.1666666666666666,9.333333333333334,93.22711032046928,10.755249033895875,0.1683410486422979,26.489757758057586,370949.3713014044,158.9385465483455,42.34581864171551,12.39666144839802,158.9385465483455,42.34581864171551,12.39666144839802,97.64,27122.22222222439,0.0,01-JAN-00:10,0.0,28.39637,05-JUN-12:10,28396.37,5.14,1427.777777777892,0.0,01-JAN-00:10,0.0,48.47892,30-DEC-07:10,48478.92,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.52,66811.11111111646,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-09:30,25003.79,33.4,17.504416856925335,3.6,100.0,69.225,9.0,26.638417526469564,13.802492215939806,-1.1274519742309947,0.0164555644792996,0.0081898898552162,0.0013039252167557,27.18018321942052,24.86399797987993,23.38965358667584,27.062377162433236,25.36883021822316,23.92254177936072,26.894557311468468,25.116414099051447,23.70997318271418,75.42069803399392,41.97631143554309,6.622481722621827,4.605977167811819,71706.98985658381,27.63586300687091,8.185729435683085,0.0,0.0,0.0,0.0,0.0,0.0,27.18018321942052,24.86399797987993,23.38965358667584,4982.19,0.0,2349,222.8333333333294,0.09486306229601081,9.48630622960108,0.0006007098890236192,0.6007098890236192,214.10830628208268,0.7423277933876498
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2050,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2050\eplusout.sql,2026-04-02T22:21:08,10,52560,CORE_BOTTOM,370.17,8.83,1168.17,4982.19,287.5,79861.1111111175,0.0,01-JAN-00:10,0.0,73.86989,27-SEP-13:00,73869.89,1412.55,392375.0000000314,12.32299,09-JUL-17:20,12322.99,166.08306,25-SEP-13:00,166083.06,415.32,115366.6666666759,0.16834,01-JAN-00:10,168.34,103.09809,27-SEP-13:00,103098.09,3,72.7623949020037,31.61724093016269,12.146718909946616,0.1666666666666666,370.1666666666738,0.1666666666666666,391.5000000000096,0.1666666666666666,8.833333333333336,0.1666666666666666,8.833333333333336,103.10494074086614,13.174374866599424,0.1683410486422979,27.680510079713567,392374.5543796042,166.0830604782814,44.79161579675755,12.322994689763112,166.0830604782814,44.79161579675755,12.322994689763112,110.85,30791.666666669127,0.0,01-JAN-00:10,0.0,28.39637,28-JUL-07:30,28396.37,5.27,1463.8888888890058,0.0,01-JAN-00:10,0.0,71.38731,02-JAN-07:10,71387.31,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,241.36,67044.44444444981,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-08:10,25003.79,35.3,18.88358923135472,1.0,100.0,67.53745243531202,12.0,30.93344723208507,14.715668968442465,-1.785775227984913,0.0162201016615908,0.008456927016021,0.0023987172664943,27.12692901288629,24.90161030026517,22.5358940855116,27.00297655257756,25.44168658180862,22.967618456377828,26.83911098962717,25.171648441036982,22.75175627094471,78.96559157185277,43.2588209840675,12.319349740839565,4.551083087081337,74015.75249752619,27.30649852248802,8.449286814786092,0.0,0.0,0.0,0.0,0.0,0.0,27.12692901288629,24.90161030026517,22.5358940855116,4982.19,0.0,2349,370.1666666666738,0.15758478785299013,15.758478785299012,0.0009434002336199916,0.9434002336199916,214.10830628208268,0.7756964844674025
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2051,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2051\eplusout.sql,2026-04-02T22:21:11,10,52560,CORE_BOTTOM,241.5,4.0,1079.17,4982.19,255.1,70861.11111111678,0.0,01-JAN-00:10,0.0,64.03128,14-AUG-12:20,64031.28,1373.99,381663.8888889194,12.32859,16-APR-17:30,12328.59,159.61035,11-OCT-13:00,159610.35,377.51,104863.88888889729,0.16834,01-JAN-00:10,168.34,101.88192,02-JAN-07:10,101881.92,3,72.7623949020037,31.59336385018502,12.146718909946616,0.1666666666666666,241.499999999995,0.1666666666666666,263.1666666666616,0.1666666666666666,3.9999999999999982,0.1666666666666666,3.9999999999999982,101.88877158928172,11.975555245962624,0.1683410486422979,26.601725050311284,381663.73128222587,159.6103503018677,43.56891909614346,12.328591202797694,159.6103503018677,43.56891909614346,12.328591202797694,105.42,29283.333333335675,0.0,01-JAN-00:10,0.0,28.39637,14-JUL-13:50,28396.37,5.29,1469.444444444562,0.0,01-JAN-00:10,0.0,98.40097,02-JAN-07:10,98400.97,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.6,66833.33333333868,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,32.6,18.26178462709315,1.0,100.0,67.33834665144596,10.0,24.79998779296875,14.131083157081113,-2.6546917004825947,0.0151611208321759,0.0083089583560375,0.0014743066865324,27.2199423209468,24.854659712576638,21.71211190200001,27.07042944040486,25.371724839512108,22.02466540569724,26.921151828347547,25.113192276044646,21.868388653848623,87.67885594660672,42.62507290683868,7.525437473079241,4.667195509064216,72486.66237417907,28.003173054385297,8.274733147737402,0.0,0.0,0.0,0.0,0.0,0.0,27.2199423209468,24.854659712576638,21.71211190200001,4982.19,0.0,2349,241.499999999995,0.10280970625797999,10.280970625797998,0.0006327556969118499,0.6327556969118499,214.10830628208268,0.7454654752701878
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2052,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2052\eplusout.sql,2026-04-02T22:21:14,10,52560,CORE_BOTTOM,358.83,3.5,1221.17,4982.19,295.74,82150.00000000658,0.0,01-JAN-00:10,0.0,70.19713,06-JUL-15:20,70197.13,1424.66,395738.8888889205,12.31921,04-JUN-17:20,12319.21,160.56953,14-AUG-13:00,160569.53,424.25,117847.22222223163,0.16834,01-JAN-00:10,168.34,97.53569,06-JUL-15:10,97535.69,3,72.7623949020037,31.718130733017485,12.146718909946616,0.1666666666666666,358.8333333333392,0.1666666666666666,380.1666666666749,0.1666666666666666,3.4999999999999987,0.1666666666666666,3.4999999999999987,97.54253539695038,13.45741259260276,0.1683410486422979,26.7615878046056,395737.75953241246,160.5695268276336,45.17554332561431,12.319213523444496,160.5695268276336,45.17554332561431,12.319213523444496,113.5,31527.7777777803,0.0,01-JAN-00:10,0.0,28.39637,10-JUL-08:00,28396.37,3.31,919.444444444518,0.0,01-JAN-00:10,0.0,34.52065,13-FEB-07:10,34520.65,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,244.54,67927.77777778321,0.90538,25-JUN-17:20,905.38,25.00379,02-JAN-17:00,25003.79,36.0,18.788799467275474,5.9,100.0,70.06021689497717,10.0,26.79998779296875,14.917738812361184,2.1090127122648408,0.0165516744522945,0.0085883713928286,0.001843083379084,27.202075903527437,24.918125981266428,23.69717927158469,27.11930009562951,25.4497433590106,24.300485136289097,26.91802691391052,25.18393467013853,24.01510102073772,75.32912035536633,43.8388518162304,9.481395878648884,4.622557825624483,73415.329468387,27.735346953746895,8.380745373103574,0.0,0.0,0.0,0.0,0.0,0.0,27.202075903527437,24.918125981266428,23.69717927158469,4982.19,0.0,2349,358.8333333333392,0.15276003973322233,15.276003973322233,0.0009067426614068747,0.9067426614068747,214.10830628208268,0.7499453412895015
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2053,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2053\eplusout.sql,2026-04-02T22:21:17,10,52560,CORE_BOTTOM,244.0,2.5,955.83,4982.19,232.03,64452.77777778293,0.0,01-JAN-00:10,0.0,63.78265,28-SEP-14:00,63782.65,1341.39,372608.3333333632,12.32956,11-JUN-17:20,12329.56,159.49683,19-OCT-13:00,159496.83,343.76,95488.88888889652,0.16834,01-JAN-00:10,168.34,93.0102,28-SEP-14:00,93010.2,3,72.7623949020037,31.62994017897192,12.146718909946616,0.1666666666666666,243.99999999999488,0.1666666666666666,258.49999999999443,0.1666666666666666,2.5,0.1666666666666666,2.5,93.01705470469167,10.905346476665052,0.1683410486422979,26.58280506259389,372609.1111033129,159.49683037556335,42.53528665563207,12.329557045780216,159.49683037556335,42.53528665563207,12.329557045780216,97.04,26955.555555557712,0.0,01-JAN-00:10,0.0,28.39637,01-AUG-08:50,28396.37,3.0,833.3333333334,0.0,01-JAN-00:10,0.0,27.73526,22-FEB-07:10,27735.26,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,241.76,67155.55555556093,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,32.6,17.841442161339543,5.2,100.0,69.71188165905632,9.0,27.07053654047993,14.102918704876911,2.4319952415081065,0.0146813204718617,0.0082973335433136,0.0015320985185689,27.219480786503947,24.88944827852389,23.79204723603284,26.77664303129188,25.401874449222,24.476798111959504,26.95720927238863,25.145661363872964,24.140978968302758,73.67038212171173,42.44888071722865,8.347370259162796,4.726615862456949,72268.72137220544,28.35969517474169,8.249854037922917,0.0,0.0,0.0,0.0,0.0,0.0,27.219480786503947,24.88944827852389,23.79204723603284,4982.19,0.0,2349,243.99999999999488,0.10387398893145802,10.387398893145802,0.0006548431105047087,0.6548431105047087,214.10830628208268,0.7449352766605422
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2054,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2054\eplusout.sql,2026-04-02T22:21:20,10,52560,CORE_BOTTOM,252.83,2.5,1099.83,4982.19,279.71,77697.22222222843,0.0,01-JAN-00:10,0.0,68.4302,14-SEP-13:00,68430.2,1394.46,387350.00000003097,12.32054,09-APR-17:20,12320.54,164.62474,29-NOV-17:00,164624.74,397.89,110525.00000000883,0.16834,01-JAN-00:10,168.34,92.67819,29-NOV-12:00,92678.19,3,72.7623949020037,31.596408407849285,12.146718909946612,0.1666666666666666,252.8333333333277,0.1666666666666666,269.6666666666624,0.1666666666666666,2.5,0.1666666666666666,2.5,92.68504462946105,12.62164846150995,0.1683410486422979,27.437456091390917,387350.17817555415,164.62473654834548,44.218056869354285,12.320540509588444,164.62473654834548,44.218056869354285,12.320540509588444,103.5,28750.0000000023,0.0,01-JAN-00:10,0.0,28.39637,02-JUN-12:10,28396.37,2.98,827.777777777844,0.0,01-JAN-00:10,0.0,33.387269999999994,06-FEB-07:10,33387.27,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.7,66861.11111111645,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-08:10,25003.79,33.3,18.35919996194821,6.3,100.0,75.21689497716895,9.0,29.59999084472656,15.252442760081538,2.7267103835275663,0.0163236785227369,0.0090464990175314,0.0012877396468556,27.03007552793592,24.889247779867173,23.728361441522093,26.45424107916668,25.407535149795404,24.321832860520782,26.73706895968107,25.148391464831445,24.02509715102144,79.95690634522673,46.22254758692199,7.092455892488347,4.43423643107219,72730.52503234491,26.60541858643314,8.302571350724227,0.0,0.0,0.0,0.0,0.0,0.0,27.03007552793592,24.889247779867173,23.728361441522093,4982.19,0.0,2349,252.8333333333277,0.10763445437774699,10.763445437774699,0.0006527257863258229,0.6527257863258229,214.10830628208268,0.7688853338153834
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2055,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2055\eplusout.sql,2026-04-02T22:21:24,10,52560,CORE_BOTTOM,380.83,6.83,1358.17,4982.19,325.66,90461.11111111836,0.0,01-JAN-00:10,0.0,64.34868,21-JUL-11:00,64348.68,1456.64,404622.2222222546,12.34628,30-APR-17:20,12346.28,160.03443,30-OCT-13:00,160034.43,460.16,127822.22222223243,0.16834,01-JAN-00:10,168.34,93.52288,21-JUL-10:30,93522.88,3,72.7623949020037,31.593572119840854,12.150289459479314,0.1666666666666666,380.83333333334167,0.1666666666666666,403.5000000000109,0.1666666666666666,6.833333333333337,0.1666666666666666,6.833333333333337,93.5297259805988,14.596083919229375,0.1683410486422979,26.67240446098554,404621.3869022372,160.03442676591322,46.189656039064126,12.346280508893356,160.03442676591322,46.189656039064126,12.346280508893356,117.86,32738.888888891503,0.0,01-JAN-00:10,0.0,28.39637,07-JUN-12:10,28396.37,4.93,1369.444444444554,0.0,01-JAN-00:10,0.0,68.27651,21-FEB-07:10,68276.51,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.61,66836.11111111646,0.90895,25-JUN-17:20,908.95,25.00379,02-JAN-17:00,25003.79,33.9,18.988144977168936,2.6,100.0,72.8468702435312,7.0,28.39999389648437,15.483207639381876,-0.8491272067680905,0.0160817258620786,0.0089793275622704,0.0009049049578556,27.204128408544943,24.9111369710024,22.84946313486745,26.848087844970426,25.452610504275658,23.302704287409075,26.91045253610196,25.18187373763854,23.076083711138264,75.01721478767097,45.85559351933287,4.640559818825545,4.638524061466559,74120.63806112514,27.831144368799357,8.461260052639833,0.0,0.0,0.0,0.0,0.0,0.0,27.204128408544943,24.9111369710024,22.84946313486745,4982.19,0.0,2349,380.83333333334167,0.16212572725983043,16.212572725983044,0.0009412071616871157,0.9412071616871157,214.10830628208268,0.7474461385681676
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2056,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2056\eplusout.sql,2026-04-02T22:21:27,10,52560,CORE_BOTTOM,470.67,5.0,1452.33,4982.19,359.15,99763.88888889686,0.0,01-JAN-00:10,0.0,66.45361,20-SEP-13:10,66453.61,1495.63,415452.7777778111,12.32119,16-APR-17:20,12321.19,162.7322,29-SEP-07:30,162732.2,499.2,138666.66666667775,0.16834,01-JAN-00:10,168.34,95.52602,20-SEP-14:20,95526.02,3,72.7623949020037,31.591964221071017,12.148918214516408,0.1666666666666666,470.6666666666852,0.1666666666666666,494.1666666666879,0.1666666666666666,5.0,0.1666666666666666,5.0,95.53287415215496,15.834190362648192,0.1683410486422979,27.122033425676232,415453.11415336654,162.7322005540574,47.42615458371224,12.321186515430751,162.7322005540574,47.42615458371224,12.321186515430751,125.24,34788.88888889167,0.0,01-JAN-00:10,0.0,28.39637,20-JUN-13:20,28396.37,3.11,863.8888888889579,0.0,01-JAN-00:10,0.0,50.43373,06-FEB-07:10,50433.73,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,240.56,66822.22222222757,0.90758,18-JUN-17:20,907.58,25.00379,02-JAN-17:00,25003.79,32.0,19.262932838660785,4.7,100.0,74.50875190258752,13.0,28.29998779296875,16.03311317156675,2.1942962955628365,0.0178262874133488,0.0091112861901764,0.0018434844513944,27.4836091429037,24.959259985545412,23.52642223773192,27.636972540409214,25.51439844429018,24.085018247418844,27.503778234974547,25.236829214917933,23.805720242575383,77.27956210293421,46.32285377394733,10.00001723407553,4.687888850470785,74983.76208378673,28.12733310282471,8.559790192213123,0.0,0.0,0.0,0.0,0.0,0.0,27.4836091429037,24.959259985545412,23.52642223773192,4982.19,0.0,2349,470.6666666666852,0.20036895132681362,20.036895132681362,0.0011329005168390115,1.1329005168390116,214.10830628208268,0.7600461812054202
