scenario,building,city,climate_type,year,metric,label,metric_value,baseline_value,delta_abs,delta_std
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,annual_mean_drybulb_c,Annual mean dry-bulb temperature,19.0926759893455,17.646389079147607,1.4462869101978946,1.7803874310298893
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,cdd_18,Cooling degree days,978.91,685.044,293.866,1.91547156457278
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,hdd_18,Heating degree days,580.17,814.103,-233.933,-1.5150553100974802
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,maximum_wetbulb_c,Maximum wet-bulb temperature,25.82917496071177,26.02614497464073,-0.1969700139289578,-0.1536645447473155
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,annual_ghi_kwh_m2,Annual GHI,1947.51,1917.919,29.59100000000012,0.4657721482704716
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2045,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.569947678843096,17.646389079147607,0.9235585996954896,1.1369059009822795
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,cdd_18,Cooling degree days,869.75,685.044,184.706,1.2039470057984931
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,hdd_18,Heating degree days,661.66,814.103,-152.44299999999998,-0.987289423198908
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,maximum_wetbulb_c,Maximum wet-bulb temperature,26.39999389648437,26.02614497464073,0.373848921843642,0.2916551775241169
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,annual_ghi_kwh_m2,Annual GHI,1891.96,1917.919,-25.958999999999836,-0.4086032644031308
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2046,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,annual_mean_drybulb_c,Annual mean dry-bulb temperature,17.967440068492966,17.646389079147607,0.321050989345359,0.3952155980392418
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,cdd_18,Cooling degree days,711.35,685.044,26.30600000000004,0.1714672503033751
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,hdd_18,Heating degree days,723.2,814.103,-90.9029999999999,-0.5887287080223444
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,maximum_wetbulb_c,Maximum wet-bulb temperature,26.259188303243903,26.02614497464073,0.2330433286031734,0.1818068460365832
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,annual_ghi_kwh_m2,Annual GHI,1936.28,1917.919,18.361000000000104,0.2890082259603981
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2047,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,annual_mean_drybulb_c,Annual mean dry-bulb temperature,19.04568873668177,17.646389079147607,1.399299657534165,1.7225458551494277
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,cdd_18,Cooling degree days,977.48,685.044,292.43600000000004,1.9061505667801164
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,hdd_18,Heating degree days,595.71,814.103,-218.39299999999992,-1.4144112815982306
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,maximum_wetbulb_c,Maximum wet-bulb temperature,26.09999084472656,26.02614497464073,0.0738458700858295,0.0576102513365367
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,annual_ghi_kwh_m2,Annual GHI,1867.98,1917.919,-49.93899999999985,-0.7860564128444092
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2048,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,annual_mean_drybulb_c,Annual mean dry-bulb temperature,17.504416856925335,17.646389079147607,-0.1419722222222716,-0.1747686148700115
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,cdd_18,Cooling degree days,616.19,685.044,-68.85399999999993,-0.4488027846266464
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,hdd_18,Heating degree days,797.15,814.103,-16.952999999999975,-0.1097952519400107
