Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,8.636129E-01,0.000000E+00,1.287500E+00,1.474349E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.632679E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.632679E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
00:20:00,8.636129E-01,0.000000E+00,1.294463E+00,1.472504E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.545898E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.545898E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
00:30:00,8.636129E-01,0.000000E+00,1.300680E+00,1.469617E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.459117E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.459117E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
00:40:00,8.636129E-01,0.000000E+00,1.306292E+00,1.465886E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.372336E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.372336E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
00:50:00,8.636129E-01,0.000000E+00,1.311407E+00,1.461460E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.285555E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.285555E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:00:00,8.636129E-01,0.000000E+00,1.316095E+00,1.456439E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.198774E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.198774E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:10:00,8.636129E-01,0.000000E+00,1.321851E+00,1.456765E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.140920E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.140920E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:20:00,8.636129E-01,0.000000E+00,1.327350E+00,1.456733E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.083066E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.083066E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:30:00,8.636129E-01,0.000000E+00,1.332626E+00,1.456389E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.025212E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.025212E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:40:00,8.636129E-01,0.000000E+00,1.337716E+00,1.455784E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.967359E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.967359E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
01:50:00,8.636129E-01,0.000000E+00,1.342649E+00,1.454961E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.909505E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.909505E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:00:00,8.636129E-01,0.000000E+00,1.347465E+00,1.453975E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.851651E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.851651E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:10:00,8.636129E-01,0.000000E+00,1.352179E+00,1.454774E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.808260E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.808260E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:20:00,8.636129E-01,0.000000E+00,1.356801E+00,1.455446E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.764870E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.764870E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:30:00,8.636129E-01,0.000000E+00,1.361344E+00,1.456006E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.721479E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.721479E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:40:00,8.636129E-01,0.000000E+00,1.365815E+00,1.456466E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.678089E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.678089E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
02:50:00,8.636129E-01,0.000000E+00,1.370224E+00,1.456839E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.634698E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.634698E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:00:00,8.636129E-01,0.000000E+00,1.374576E+00,1.457132E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.591308E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.591308E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:10:00,8.636129E-01,0.000000E+00,1.378876E+00,1.457354E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.547918E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.547918E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:20:00,8.636129E-01,0.000000E+00,1.383128E+00,1.457508E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.504527E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.504527E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:30:00,8.636129E-01,0.000000E+00,1.387336E+00,1.457601E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.649705E-01,8.474437E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.461137E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:40:00,8.636129E-01,0.000000E+00,1.391502E+00,1.457634E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.685078E-01,8.465457E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.417746E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
03:50:00,8.636129E-01,0.000000E+00,1.395628E+00,1.457612E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.719815E-01,8.455504E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.374356E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:00:00,8.636129E-01,0.000000E+00,1.399715E+00,1.457535E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.753936E-01,8.444609E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.330965E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:10:00,8.636129E-01,0.000000E+00,1.403764E+00,1.459334E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.787462E-01,8.447516E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.302038E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:20:00,8.636129E-01,0.000000E+00,1.407776E+00,1.461082E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.820409E-01,8.449644E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.273111E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:30:00,8.636129E-01,0.000000E+00,1.411754E+00,1.462781E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.852793E-01,8.451015E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.244184E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:40:00,8.636129E-01,0.000000E+00,1.415697E+00,1.464431E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.884631E-01,8.451649E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.215257E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
04:50:00,8.636129E-01,0.000000E+00,1.419606E+00,1.466035E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.915938E-01,8.451565E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.186331E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:00:00,8.636129E-01,0.000000E+00,1.423482E+00,1.467593E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.946725E-01,8.450782E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.157404E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:10:00,8.636129E-01,0.000000E+00,1.427327E+00,1.476820E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.977012E-01,8.509459E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.186331E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:20:00,8.636129E-01,0.000000E+00,1.431177E+00,1.486054E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.007269E-01,8.568310E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.215257E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:30:00,8.636129E-01,0.000000E+00,1.435102E+00,1.495393E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.038203E-01,8.628010E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.244184E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:40:00,8.636129E-01,0.000000E+00,1.439229E+00,1.505015E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.071171E-01,8.689866E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.273111E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
05:50:00,8.636129E-01,0.000000E+00,1.443685E+00,1.515097E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.107595E-01,8.755265E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.302038E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:00:00,8.636129E-01,0.000000E+00,1.448574E+00,1.525783E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.152911E-01,8.829486E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.330965E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:10:00,8.636129E-01,0.000000E+00,1.491909E+00,1.599812E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,9.714002E-01,9.484631E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,8.432210E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:20:00,8.636129E-01,0.000000E+00,1.867401E+00,2.121377E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.376486E+00,1.446872E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.108744E+00,1.095562E+04,0.000000E+00,9.486929E-01,5.433822E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:30:00,8.636129E-01,0.000000E+00,2.031229E+00,2.334909E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.530198E+00,1.660734E+04,0.000000E+00,8.747450E-01,5.010272E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.194373E+00,1.208967E+04,0.000000E+00,1.122742E+00,6.430723E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:40:00,8.636129E-01,0.000000E+00,2.498920E+00,2.939198E+04,4.725475E+03,9.856932E-01,5.645749E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.983311E+00,2.260050E+04,0.000000E+00,1.061089E+00,6.077593E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.592457E+00,1.745106E+04,0.000000E+00,1.401328E+00,5.191793E+03,8.636129E-01,0.000000E+00,0.000000E+00
06:50:00,8.636129E-01,0.000000E+00,2.889402E+00,3.417370E+04,1.008094E+04,1.097164E+00,6.284222E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.348059E+00,2.719739E+04,2.444311E+03,1.187018E+00,6.342681E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.933484E+00,2.185137E+04,0.000000E+00,1.695253E+00,3.366422E+03,8.636129E-01,0.000000E+00,0.000000E+00
07:00:00,8.636129E-01,0.000000E+00,3.271931E+00,3.863260E+04,1.518502E+04,1.208348E+00,6.172097E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.704180E+00,3.147774E+04,7.290048E+03,1.310960E+00,5.501742E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.271788E+00,2.602318E+04,8.394910E+02,1.976083E+00,1.443107E+03,8.636129E-01,0.000000E+00,0.000000E+00
07:10:00,8.636129E-01,0.000000E+00,3.955442E+00,4.647969E+04,2.389083E+04,1.439289E+00,4.517537E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.349822E+00,3.908213E+04,1.572846E+04,1.556181E+00,3.867109E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.888581E+00,3.343924E+04,8.920128E+03,2.542423E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
07:20:00,8.636129E-01,0.000000E+00,3.997674E+00,4.669256E+04,2.424526E+04,1.374253E+00,4.928390E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.329662E+00,3.868478E+04,1.548567E+04,1.467489E+00,4.312694E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.862743E+00,3.308822E+04,8.928652E+03,2.345371E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
07:30:00,8.636129E-01,0.000000E+00,4.531000E+00,5.284727E+04,3.072695E+04,1.463407E+00,4.220345E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.823201E+00,4.448114E+04,2.162588E+04,1.544759E+00,3.673060E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.387722E+00,3.933458E+04,1.546719E+04,2.506376E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
07:40:00,8.636129E-01,0.000000E+00,4.711859E+00,5.471598E+04,3.276356E+04,1.481755E+00,4.030564E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.967199E+00,4.603888E+04,2.336975E+04,1.546149E+00,3.570062E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.535909E+00,4.101420E+04,1.751124E+04,2.494349E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
07:50:00,8.636129E-01,0.000000E+00,4.965345E+00,5.735802E+04,3.563779E+04,1.548544E+00,3.451025E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.183472E+00,4.837815E+04,2.593257E+04,1.602563E+00,3.031528E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.768779E+00,4.361606E+04,2.046121E+04,2.601087E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
08:00:00,8.636129E-01,0.000000E+00,5.216670E+00,5.989092E+04,3.841736E+04,1.612505E+00,2.870814E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.396436E+00,5.060776E+04,2.837713E+04,1.714610E+00,2.014489E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.998739E+00,4.610721E+04,2.325344E+04,2.709034E+00,0.000000E+00,8.636129E-01,0.000000E+00,0.000000E+00
