scenario,building,city,climate_type,year,decade,score_family,family_score,component_count,component_metrics,breached_component_count,breached_component_metrics,interpretation_note
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2055,2055-2064,habitability,0.058252126333246196,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2055,2055-2064,operational_adequacy,1.4194458958006768,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2056,2055-2064,energy_burden_secondary,2.043762880889611,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2056,2055-2064,habitability,1.5833716236093864,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2056,2055-2064,operational_adequacy,-1.020805763061562,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2057,2055-2064,energy_burden_secondary,0.6425997665308287,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2057,2055-2064,habitability,1.7384574440573102,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2057,2055-2064,operational_adequacy,1.5456441315307945,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2058,2055-2064,energy_burden_secondary,3.0677776855107064,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2058,2055-2064,habitability,-0.13872348678555171,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2058,2055-2064,operational_adequacy,2.3256181046268516,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2059,2055-2064,energy_burden_secondary,4.130650194771446,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2059,2055-2064,habitability,1.0829634621864728,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2059,2055-2064,operational_adequacy,1.6787811898714715,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2060,2055-2064,energy_burden_secondary,4.1314121105486965,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2060,2055-2064,habitability,1.9760268896497764,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2060,2055-2064,operational_adequacy,1.1605594761532327,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2061,2055-2064,energy_burden_secondary,1.2490847252201114,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2061,2055-2064,habitability,2.249513189179481,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2061,2055-2064,operational_adequacy,-0.8311889005632541,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2062,2055-2064,energy_burden_secondary,0.9138417832310609,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2062,2055-2064,habitability,-1.4404729624691168,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2062,2055-2064,operational_adequacy,-0.9728935363859762,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2063,2055-2064,energy_burden_secondary,2.5793896722948437,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2063,2055-2064,habitability,0.5713462300245433,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2063,2055-2064,operational_adequacy,0.6411350026663213,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2064,2055-2064,energy_burden_secondary,4.084173332359329,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2064,2055-2064,habitability,2.1210712741676416,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2064,2055-2064,operational_adequacy,1.0104542680269704,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2065,2065-2074,energy_burden_secondary,2.907775372288662,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2065,2065-2074,habitability,-0.20078577739532433,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2065,2065-2074,operational_adequacy,-0.8470708900808193,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2066,2065-2074,energy_burden_secondary,2.0018575131409784,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2066,2065-2074,habitability,1.3318524642258174,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2066,2065-2074,operational_adequacy,-1.1529137139205956,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2067,2065-2074,energy_burden_secondary,1.756520632867173,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2067,2065-2074,habitability,2.3322822449967835,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2067,2065-2074,operational_adequacy,-1.1672484530851805,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2068,2065-2074,energy_burden_secondary,3.0898732430508957,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2068,2065-2074,habitability,1.7586080216547137,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2068,2065-2074,operational_adequacy,0.5476455598436816,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2069,2065-2074,energy_burden_secondary,2.956537982032523,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2069,2065-2074,habitability,0.4621730984270635,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2069,2065-2074,operational_adequacy,-1.0340093869760123,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2070,2065-2074,energy_burden_secondary,1.8296645474829671,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2070,2065-2074,habitability,-1.3012351639920785,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2070,2065-2074,operational_adequacy,-0.5511148326663965,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2071,2065-2074,energy_burden_secondary,2.304338076708372,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2071,2065-2074,habitability,1.099152056801339,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2071,2065-2074,operational_adequacy,0.025505868019849814,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2072,2065-2074,energy_burden_secondary,5.251428303103022,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2072,2065-2074,habitability,1.9621102459746074,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2072,2065-2074,operational_adequacy,1.052561071593194,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2073,2065-2074,energy_burden_secondary,6.224394750648517,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2073,2065-2074,habitability,2.3502979599707903,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2073,2065-2074,operational_adequacy,0.03415074728620741,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2074,2065-2074,energy_burden_secondary,2.297480834713142,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2074,2065-2074,habitability,0.8718965185012683,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2074,2065-2074,operational_adequacy,1.9007647302133168,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2075,2075-2084,energy_burden_secondary,3.5493084567313433,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2075,2075-2084,habitability,1.3904992858472605,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2075,2075-2084,operational_adequacy,-0.6367286462141192,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2076,2075-2084,energy_burden_secondary,3.7100726857306405,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2076,2075-2084,habitability,1.243178963105669,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2076,2075-2084,operational_adequacy,-0.06639533540110103,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2077,2075-2084,energy_burden_secondary,3.034253391311805,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2077,2075-2084,habitability,-0.9395877877131589,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2077,2075-2084,operational_adequacy,0.36866398655663035,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2078,2075-2084,energy_burden_secondary,0.8384121212835267,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2078,2075-2084,habitability,-1.4392286235514984,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2078,2075-2084,operational_adequacy,-0.7462238104025531,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2079,2075-2084,energy_burden_secondary,1.4372779222003287,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2079,2075-2084,habitability,0.14973439666339255,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2079,2075-2084,operational_adequacy,-1.9698693726685212,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2080,2075-2084,energy_burden_secondary,4.961138391971593,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2080,2075-2084,habitability,-0.2191795912197032,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2080,2075-2084,operational_adequacy,0.19682987670006588,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2081,2075-2084,energy_burden_secondary,2.287575929608919,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2081,2075-2084,habitability,1.6304715591141978,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2081,2075-2084,operational_adequacy,-2.110870485227393,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2082,2075-2084,energy_burden_secondary,4.240366066695138,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2082,2075-2084,habitability,1.8438217045039567,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2082,2075-2084,operational_adequacy,1.0814211844431745,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2083,2075-2084,energy_burden_secondary,5.079235337445011,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2083,2075-2084,habitability,1.7289822286475038,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2083,2075-2084,operational_adequacy,1.8225274929144553,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2084,2075-2084,energy_burden_secondary,2.8955847198526974,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2084,2075-2084,habitability,-0.6758114693472987,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2084,2075-2084,operational_adequacy,-2.0958051891500706,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2085,2085-2094,energy_burden_secondary,7.03888271652646,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2085,2085-2094,habitability,3.531641787451831,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2085,2085-2094,operational_adequacy,2.8402246605313692,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2086,2085-2094,energy_burden_secondary,4.78665967898184,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2086,2085-2094,habitability,0.6784376651451302,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2086,2085-2094,operational_adequacy,1.7482321011027047,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2087,2085-2094,energy_burden_secondary,6.776783689153201,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2087,2085-2094,habitability,2.0328579177414015,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2087,2085-2094,operational_adequacy,1.4012263471942827,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2088,2085-2094,energy_burden_secondary,3.857122430739474,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2088,2085-2094,habitability,1.3640367441789047,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2088,2085-2094,operational_adequacy,-1.2965039542859715,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2089,2085-2094,energy_burden_secondary,5.3222864703870725,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2089,2085-2094,habitability,1.33576542105418,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2089,2085-2094,operational_adequacy,1.967289672437314,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2090,2085-2094,energy_burden_secondary,5.5874331608693195,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2090,2085-2094,habitability,1.758742423288491,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2090,2085-2094,operational_adequacy,0.9363002775932622,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2091,2085-2094,energy_burden_secondary,5.494479436045084,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2091,2085-2094,habitability,0.7899163368445928,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2091,2085-2094,operational_adequacy,0.42086066943516814,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2092,2085-2094,energy_burden_secondary,4.313509981310928,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2092,2085-2094,habitability,1.2733895023587736,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2092,2085-2094,operational_adequacy,-1.7534174743366322,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2093,2085-2094,energy_burden_secondary,6.535256387765633,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2093,2085-2094,habitability,1.9132249681208278,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2093,2085-2094,operational_adequacy,1.0701976255940633,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2094,2085-2094,energy_burden_secondary,5.155426915169794,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2094,2085-2094,habitability,1.0481546514226867,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2094,2085-2094,operational_adequacy,1.3231439953549016,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095,2095-2100,energy_burden_secondary,6.569542597741788,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095,2095-2100,habitability,-0.08404408710917871,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095,2095-2100,operational_adequacy,3.5133369622086668,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2096,2095-2100,energy_burden_secondary,6.737925984513559,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2096,2095-2100,habitability,2.536996940084959,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2096,2095-2100,operational_adequacy,1.1578676588267498,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2097,2095-2100,energy_burden_secondary,7.006882253882048,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2097,2095-2100,habitability,1.7016467501793855,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2097,2095-2100,operational_adequacy,1.7928273906461054,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2098,2095-2100,energy_burden_secondary,4.689896375271363,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2098,2095-2100,habitability,1.7018716109889787,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
